meeting_date,track_name,race_number,race_distance,track_condition,race_class,runner_name,runner_number,barrier_draw,weight_kg,jockey,trainer,jt_pair,fixed_odds_win,fixed_odds_win_open,odds_drift,win_rate_last5,place_rate_last5,jt_pair_win_rate,form_rating_dfs,early_speed_rating,early_speed_band,win_flag
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_0,1,9,61.7,JOCKEY_9,TRAINER_16,JOCKEY_44 / TRAINER_13,18.86,17.54,1.32,0.1533,0.5171,0.032,102.0,39,MIDFIELD,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_1,2,13,59.2,JOCKEY_16,TRAINER_19,JOCKEY_66 / TRAINER_34,13.99,13.93,0.06,0.2942,0.5986,0.1087,89.0,18,LEADER,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_2,3,8,60.5,JOCKEY_25,TRAINER_20,JOCKEY_33 / TRAINER_36,8.15,8.59,-0.44,0.0551,0.3107,0.2762,102.0,14,LEADER,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_3,4,12,59.6,JOCKEY_54,TRAINER_4,JOCKEY_27 / TRAINER_14,29.79,31.68,-1.88,0.1904,0.5597,0.0132,65.0,21,LEADER,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_4,5,7,60.6,JOCKEY_39,TRAINER_17,JOCKEY_30 / TRAINER_25,10.02,11.3,-1.28,0.3162,0.5116,0.2233,84.0,43,MIDFIELD,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_5,6,4,55.3,JOCKEY_43,TRAINER_7,JOCKEY_11 / TRAINER_20,36.28,36.51,-0.24,0.0431,0.4291,0.2719,73.0,24,LEADER,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_6,7,11,58.0,JOCKEY_40,TRAINER_20,JOCKEY_7 / TRAINER_26,33.41,32.6,0.81,0.1272,0.4934,0.0568,80.0,30,LEADER,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_7,8,1,59.3,JOCKEY_58,TRAINER_14,JOCKEY_3 / TRAINER_18,37.66,38.82,-1.17,0.1073,0.4055,0.2619,79.0,37,MIDFIELD,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_8,9,6,54.8,JOCKEY_3,TRAINER_5,JOCKEY_75 / TRAINER_33,23.65,25.38,-1.73,0.0355,0.3095,0.1045,74.0,36,MIDFIELD,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_9,10,2,55.2,JOCKEY_9,TRAINER_21,JOCKEY_54 / TRAINER_49,4.03,4.68,-0.65,0.1219,0.3634,0.0001,60.0,10,LEADER,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_10,11,10,59.1,JOCKEY_50,TRAINER_31,JOCKEY_56 / TRAINER_5,1.2,2.24,-1.04,0.3236,0.619,0.2308,63.0,20,LEADER,1
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_11,12,3,60.9,JOCKEY_45,TRAINER_24,JOCKEY_33 / TRAINER_43,12.29,12.16,0.13,0.2046,0.3663,0.0774,83.0,95,BACKMARKER,0
2025-03-19,TRACK_22,3,2400,Soft6,BM58,HORSE_82_12,13,5,59.3,JOCKEY_0,TRAINER_13,JOCKEY_4 / TRAINER_2,21.1,21.1,-0.0,0.226,0.5372,0.1686,70.0,70,BACKMARKER,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_0,1,13,59.7,JOCKEY_17,TRAINER_15,JOCKEY_10 / TRAINER_7,37.02,36.04,0.97,0.2786,0.6341,0.1811,75.0,12,LEADER,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_1,2,7,59.9,JOCKEY_59,TRAINER_39,JOCKEY_35 / TRAINER_35,10.02,8.39,1.63,0.1877,0.3015,0.2952,71.0,31,LEADER,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_2,3,8,59.8,JOCKEY_76,TRAINER_26,JOCKEY_10 / TRAINER_9,4.2,3.01,1.18,0.0798,0.2354,0.2671,78.0,85,BACKMARKER,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_3,4,3,59.9,JOCKEY_24,TRAINER_23,JOCKEY_59 / TRAINER_42,18.34,18.73,-0.39,0.3017,0.6555,0.1043,80.0,37,MIDFIELD,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_4,5,9,54.6,JOCKEY_33,TRAINER_46,JOCKEY_43 / TRAINER_17,14.12,13.22,0.9,0.2332,0.6295,0.0735,76.0,81,BACKMARKER,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_5,6,10,54.5,JOCKEY_69,TRAINER_2,JOCKEY_2 / TRAINER_21,3.0,3.13,-0.14,0.242,0.4944,0.0369,95.0,48,MIDFIELD,1
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_6,7,2,56.9,JOCKEY_39,TRAINER_6,JOCKEY_40 / TRAINER_19,26.09,26.49,-0.39,0.229,0.6287,0.2137,101.0,19,LEADER,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_7,8,1,58.2,JOCKEY_77,TRAINER_17,JOCKEY_17 / TRAINER_26,24.99,23.23,1.76,0.167,0.5091,0.1578,85.0,52,MIDFIELD,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_8,9,6,60.1,JOCKEY_0,TRAINER_2,JOCKEY_67 / TRAINER_34,13.54,13.75,-0.21,0.0944,0.2523,0.1113,97.0,30,LEADER,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_9,10,4,56.7,JOCKEY_44,TRAINER_1,JOCKEY_24 / TRAINER_13,13.74,13.18,0.56,0.003,0.1597,0.2794,64.0,36,MIDFIELD,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_10,11,12,56.2,JOCKEY_57,TRAINER_48,JOCKEY_67 / TRAINER_23,31.54,31.7,-0.16,0.3088,0.7015,0.0055,103.0,56,MIDFIELD,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_11,12,5,60.3,JOCKEY_43,TRAINER_12,JOCKEY_44 / TRAINER_43,28.89,28.17,0.72,0.2259,0.4337,0.2485,65.0,81,BACKMARKER,0
2025-09-18,TRACK_23,4,1200,Soft7,BM78,HORSE_83_12,13,11,56.0,JOCKEY_59,TRAINER_44,JOCKEY_56 / TRAINER_21,33.1,32.09,1.01,0.1887,0.4927,0.1456,62.0,62,MIDFIELD,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_0,1,11,54.6,JOCKEY_4,TRAINER_21,JOCKEY_46 / TRAINER_13,2.34,1.2,1.14,0.0334,0.1388,0.2176,88.0,34,MIDFIELD,1
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_1,2,13,55.8,JOCKEY_72,TRAINER_30,JOCKEY_23 / TRAINER_0,27.19,28.08,-0.89,0.2466,0.4923,0.0334,82.0,77,BACKMARKER,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_2,3,9,60.3,JOCKEY_18,TRAINER_45,JOCKEY_42 / TRAINER_45,8.67,9.12,-0.45,0.2506,0.4354,0.1483,103.0,55,MIDFIELD,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_3,4,3,57.5,JOCKEY_75,TRAINER_27,JOCKEY_55 / TRAINER_1,31.71,30.57,1.14,0.1684,0.3596,0.1143,86.0,78,BACKMARKER,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_4,5,2,58.0,JOCKEY_55,TRAINER_44,JOCKEY_25 / TRAINER_39,11.67,13.31,-1.64,0.3391,0.4643,0.0141,60.0,12,LEADER,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_5,6,12,61.9,JOCKEY_73,TRAINER_19,JOCKEY_61 / TRAINER_31,20.89,21.2,-0.31,0.0791,0.2907,0.2341,69.0,24,LEADER,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_6,7,1,55.9,JOCKEY_40,TRAINER_43,JOCKEY_7 / TRAINER_19,18.78,18.79,-0.01,0.3893,0.6878,0.0049,65.0,21,LEADER,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_7,8,8,54.2,JOCKEY_0,TRAINER_38,JOCKEY_53 / TRAINER_41,28.31,26.68,1.64,0.0798,0.3202,0.0766,69.0,71,BACKMARKER,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_8,9,15,54.9,JOCKEY_71,TRAINER_44,JOCKEY_14 / TRAINER_48,18.03,17.22,0.81,0.1591,0.2791,0.1452,64.0,56,MIDFIELD,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_9,10,7,56.0,JOCKEY_10,TRAINER_6,JOCKEY_21 / TRAINER_3,3.76,3.64,0.12,0.0207,0.3594,0.1937,95.0,38,MIDFIELD,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_10,11,10,59.8,JOCKEY_52,TRAINER_21,JOCKEY_64 / TRAINER_45,20.09,20.76,-0.67,0.3974,0.6883,0.076,82.0,37,MIDFIELD,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_11,12,5,60.2,JOCKEY_14,TRAINER_18,JOCKEY_56 / TRAINER_2,26.26,26.1,0.16,0.3475,0.5508,0.2088,90.0,64,MIDFIELD,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_12,13,14,58.5,JOCKEY_73,TRAINER_4,JOCKEY_28 / TRAINER_0,6.72,5.29,1.43,0.0684,0.3534,0.2325,104.0,96,BACKMARKER,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_13,14,6,56.0,JOCKEY_39,TRAINER_45,JOCKEY_37 / TRAINER_8,40.1,39.6,0.5,0.3129,0.5777,0.2348,89.0,99,BACKMARKER,0
2025-03-22,TRACK_24,5,2200,HVY8,BM58,HORSE_84_14,15,4,58.2,JOCKEY_50,TRAINER_37,JOCKEY_13 / TRAINER_0,39.73,38.99,0.74,0.0246,0.3207,0.1784,81.0,52,MIDFIELD,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_0,1,7,61.7,JOCKEY_13,TRAINER_21,JOCKEY_20 / TRAINER_34,29.91,28.53,1.38,0.0347,0.3677,0.1246,72.0,66,MIDFIELD,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_1,2,9,59.2,JOCKEY_15,TRAINER_40,JOCKEY_37 / TRAINER_30,37.24,36.27,0.98,0.2435,0.6351,0.0417,79.0,48,MIDFIELD,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_2,3,4,54.9,JOCKEY_5,TRAINER_3,JOCKEY_20 / TRAINER_44,3.77,3.24,0.54,0.1714,0.512,0.1365,97.0,45,MIDFIELD,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_3,4,12,58.1,JOCKEY_53,TRAINER_5,JOCKEY_39 / TRAINER_18,26.38,27.41,-1.03,0.2924,0.6205,0.2623,67.0,46,MIDFIELD,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_4,5,2,59.6,JOCKEY_14,TRAINER_43,JOCKEY_9 / TRAINER_7,21.92,23.6,-1.68,0.3736,0.7584,0.2304,92.0,69,BACKMARKER,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_5,6,14,54.5,JOCKEY_0,TRAINER_38,JOCKEY_72 / TRAINER_24,20.0,18.63,1.37,0.2337,0.4471,0.0906,97.0,83,BACKMARKER,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_6,7,13,56.8,JOCKEY_55,TRAINER_11,JOCKEY_58 / TRAINER_3,6.18,4.82,1.36,0.1763,0.5486,0.1734,102.0,59,MIDFIELD,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_7,8,5,59.7,JOCKEY_19,TRAINER_31,JOCKEY_3 / TRAINER_31,31.58,29.94,1.64,0.342,0.6242,0.0495,74.0,70,BACKMARKER,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_8,9,10,55.3,JOCKEY_57,TRAINER_34,JOCKEY_46 / TRAINER_41,36.9,36.2,0.7,0.0289,0.4196,0.2678,71.0,47,MIDFIELD,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_9,10,11,56.8,JOCKEY_40,TRAINER_40,JOCKEY_26 / TRAINER_13,3.09,1.52,1.57,0.3144,0.7076,0.1911,102.0,79,BACKMARKER,1
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_10,11,6,59.5,JOCKEY_48,TRAINER_16,JOCKEY_69 / TRAINER_13,21.26,21.4,-0.14,0.0926,0.41,0.1333,80.0,45,MIDFIELD,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_11,12,8,60.2,JOCKEY_27,TRAINER_35,JOCKEY_44 / TRAINER_49,12.46,12.33,0.13,0.2791,0.6069,0.1368,85.0,47,MIDFIELD,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_12,13,3,58.1,JOCKEY_9,TRAINER_8,JOCKEY_52 / TRAINER_5,14.12,13.49,0.64,0.3112,0.4781,0.1869,83.0,14,LEADER,0
2025-04-13,TRACK_25,6,2200,Soft7,CL4,HORSE_85_13,14,1,61.7,JOCKEY_15,TRAINER_28,JOCKEY_9 / TRAINER_24,16.01,16.63,-0.62,0.0784,0.4171,0.0878,83.0,33,LEADER,0
2025-06-12,TRACK_26,7,1000,HVY10,BM64,HORSE_86_0,1,5,58.0,JOCKEY_11,TRAINER_29,JOCKEY_51 / TRAINER_22,36.9,38.24,-1.34,0.2679,0.4222,0.1684,81.0,86,BACKMARKER,0
2025-06-12,TRACK_26,7,1000,HVY10,BM64,HORSE_86_1,2,1,60.6,JOCKEY_54,TRAINER_34,JOCKEY_23 / TRAINER_5,28.79,29.48,-0.7,0.3322,0.5626,0.1493,60.0,10,LEADER,0
2025-06-12,TRACK_26,7,1000,HVY10,BM64,HORSE_86_2,3,6,60.5,JOCKEY_40,TRAINER_35,JOCKEY_2 / TRAINER_44,3.81,4.12,-0.31,0.3066,0.4119,0.1692,87.0,78,BACKMARKER,1
2025-06-12,TRACK_26,7,1000,HVY10,BM64,HORSE_86_3,4,2,60.8,JOCKEY_13,TRAINER_6,JOCKEY_71 / TRAINER_24,16.77,17.04,-0.28,0.3947,0.7942,0.216,77.0,80,BACKMARKER,0
2025-06-12,TRACK_26,7,1000,HVY10,BM64,HORSE_86_4,5,3,59.6,JOCKEY_41,TRAINER_19,JOCKEY_28 / TRAINER_43,21.73,22.85,-1.13,0.0141,0.3269,0.2954,99.0,46,MIDFIELD,0
2025-06-12,TRACK_26,7,1000,HVY10,BM64,HORSE_86_5,6,4,58.2,JOCKEY_31,TRAINER_25,JOCKEY_65 / TRAINER_42,7.8,8.38,-0.59,0.2886,0.5021,0.2823,65.0,35,MIDFIELD,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_0,1,10,57.4,JOCKEY_27,TRAINER_14,JOCKEY_44 / TRAINER_11,17.37,17.04,0.33,0.2378,0.3562,0.165,63.0,43,MIDFIELD,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_1,2,9,55.3,JOCKEY_52,TRAINER_5,JOCKEY_50 / TRAINER_3,11.79,12.8,-1.01,0.3743,0.5909,0.1756,61.0,60,MIDFIELD,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_2,3,8,56.5,JOCKEY_78,TRAINER_5,JOCKEY_14 / TRAINER_9,24.99,23.82,1.17,0.2977,0.6157,0.0795,97.0,80,BACKMARKER,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_3,4,14,56.1,JOCKEY_74,TRAINER_30,JOCKEY_74 / TRAINER_21,32.82,32.37,0.46,0.172,0.3566,0.1947,67.0,26,LEADER,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_4,5,11,59.4,JOCKEY_6,TRAINER_3,JOCKEY_75 / TRAINER_17,31.62,31.06,0.56,0.3042,0.4168,0.0939,60.0,27,LEADER,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_5,6,2,55.4,JOCKEY_10,TRAINER_12,JOCKEY_61 / TRAINER_40,23.7,23.76,-0.06,0.2846,0.4212,0.2174,102.0,37,MIDFIELD,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_6,7,5,59.2,JOCKEY_35,TRAINER_25,JOCKEY_18 / TRAINER_22,5.63,5.93,-0.3,0.0858,0.4575,0.212,72.0,34,MIDFIELD,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_7,8,4,57.7,JOCKEY_19,TRAINER_31,JOCKEY_8 / TRAINER_34,19.09,18.72,0.36,0.1682,0.4502,0.2174,96.0,94,BACKMARKER,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_8,9,13,60.7,JOCKEY_26,TRAINER_10,JOCKEY_32 / TRAINER_27,1.28,1.2,0.08,0.2699,0.5178,0.1173,103.0,45,MIDFIELD,1
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_9,10,12,57.9,JOCKEY_43,TRAINER_22,JOCKEY_71 / TRAINER_7,36.15,35.23,0.92,0.107,0.217,0.0155,83.0,88,BACKMARKER,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_10,11,3,61.4,JOCKEY_61,TRAINER_24,JOCKEY_15 / TRAINER_16,11.94,10.47,1.47,0.3272,0.5057,0.2987,101.0,15,LEADER,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_11,12,7,61.2,JOCKEY_29,TRAINER_44,JOCKEY_70 / TRAINER_11,4.75,5.8,-1.05,0.3118,0.4435,0.2571,103.0,19,LEADER,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_12,13,1,55.5,JOCKEY_1,TRAINER_12,JOCKEY_59 / TRAINER_43,31.44,30.44,1.01,0.2084,0.5634,0.1132,66.0,82,BACKMARKER,0
2025-06-09,TRACK_27,8,1100,Firm2,BM58,HORSE_87_13,14,6,59.5,JOCKEY_35,TRAINER_1,JOCKEY_75 / TRAINER_5,25.52,25.68,-0.16,0.1855,0.4906,0.2886,66.0,32,LEADER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_0,1,13,57.8,JOCKEY_32,TRAINER_20,JOCKEY_1 / TRAINER_27,22.95,23.97,-1.01,0.2145,0.3541,0.154,82.0,18,LEADER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_1,2,9,56.0,JOCKEY_56,TRAINER_22,JOCKEY_75 / TRAINER_10,12.14,12.52,-0.37,0.3545,0.7283,0.12,80.0,95,BACKMARKER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_2,3,6,54.5,JOCKEY_57,TRAINER_6,JOCKEY_29 / TRAINER_35,8.13,8.32,-0.19,0.2126,0.4861,0.1014,71.0,65,MIDFIELD,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_3,4,15,59.4,JOCKEY_43,TRAINER_30,JOCKEY_62 / TRAINER_35,28.66,28.53,0.13,0.0887,0.224,0.2997,69.0,59,MIDFIELD,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_4,5,2,54.2,JOCKEY_9,TRAINER_38,JOCKEY_0 / TRAINER_27,28.88,27.68,1.2,0.2244,0.3786,0.2541,61.0,26,LEADER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_5,6,14,60.5,JOCKEY_63,TRAINER_37,JOCKEY_26 / TRAINER_5,4.07,2.98,1.09,0.3636,0.7045,0.0123,77.0,54,MIDFIELD,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_6,7,12,61.4,JOCKEY_45,TRAINER_42,JOCKEY_61 / TRAINER_33,16.37,15.13,1.25,0.323,0.6172,0.1016,104.0,42,MIDFIELD,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_7,8,11,59.7,JOCKEY_17,TRAINER_6,JOCKEY_67 / TRAINER_34,6.65,7.21,-0.55,0.1154,0.5079,0.1713,102.0,98,BACKMARKER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_8,9,16,58.8,JOCKEY_52,TRAINER_35,JOCKEY_41 / TRAINER_1,34.7,35.62,-0.92,0.1723,0.5527,0.2895,91.0,40,MIDFIELD,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_9,10,8,59.3,JOCKEY_50,TRAINER_49,JOCKEY_68 / TRAINER_26,11.43,11.6,-0.16,0.3306,0.5786,0.281,76.0,29,LEADER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_10,11,5,59.2,JOCKEY_32,TRAINER_42,JOCKEY_38 / TRAINER_48,34.08,34.59,-0.5,0.3453,0.7186,0.1555,83.0,95,BACKMARKER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_11,12,10,61.5,JOCKEY_61,TRAINER_44,JOCKEY_53 / TRAINER_22,30.18,29.85,0.33,0.1313,0.4529,0.0856,94.0,26,LEADER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_12,13,7,61.7,JOCKEY_30,TRAINER_20,JOCKEY_32 / TRAINER_15,42.72,41.49,1.24,0.1479,0.3239,0.04,60.0,91,BACKMARKER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_13,14,1,57.4,JOCKEY_3,TRAINER_20,JOCKEY_21 / TRAINER_28,17.89,17.37,0.52,0.2957,0.4603,0.0769,101.0,96,BACKMARKER,0
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_14,15,4,58.9,JOCKEY_71,TRAINER_21,JOCKEY_23 / TRAINER_20,1.2,1.36,-0.16,0.0921,0.2764,0.0666,99.0,37,MIDFIELD,1
2025-09-12,TRACK_28,1,1300,Good3,BM58,HORSE_88_15,16,3,60.4,JOCKEY_49,TRAINER_47,JOCKEY_33 / TRAINER_15,19.39,18.48,0.91,0.1546,0.5439,0.0352,103.0,72,BACKMARKER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_0,1,10,60.0,JOCKEY_62,TRAINER_38,JOCKEY_26 / TRAINER_5,36.48,36.01,0.47,0.372,0.7305,0.2719,87.0,10,LEADER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_1,2,6,59.3,JOCKEY_23,TRAINER_36,JOCKEY_3 / TRAINER_11,13.76,12.05,1.71,0.2869,0.3946,0.0426,88.0,30,LEADER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_2,3,5,59.5,JOCKEY_8,TRAINER_40,JOCKEY_16 / TRAINER_0,16.6,16.61,-0.01,0.2763,0.4181,0.0439,100.0,26,LEADER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_3,4,4,55.5,JOCKEY_2,TRAINER_9,JOCKEY_57 / TRAINER_15,6.43,7.31,-0.89,0.3623,0.7252,0.0554,63.0,17,LEADER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_4,5,8,59.7,JOCKEY_20,TRAINER_7,JOCKEY_58 / TRAINER_21,4.31,4.15,0.17,0.3726,0.7209,0.1765,84.0,97,BACKMARKER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_5,6,9,56.5,JOCKEY_63,TRAINER_16,JOCKEY_40 / TRAINER_39,3.75,2.54,1.21,0.0287,0.3413,0.2414,74.0,81,BACKMARKER,1
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_6,7,2,62.0,JOCKEY_34,TRAINER_24,JOCKEY_49 / TRAINER_11,20.72,20.39,0.33,0.2805,0.6568,0.1799,90.0,94,BACKMARKER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_7,8,13,59.9,JOCKEY_69,TRAINER_0,JOCKEY_32 / TRAINER_29,28.24,28.41,-0.16,0.0264,0.2457,0.282,98.0,31,LEADER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_8,9,1,58.7,JOCKEY_9,TRAINER_12,JOCKEY_13 / TRAINER_24,32.67,32.35,0.32,0.2643,0.542,0.1943,63.0,35,MIDFIELD,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_9,10,15,60.9,JOCKEY_13,TRAINER_17,JOCKEY_9 / TRAINER_21,25.03,25.38,-0.35,0.0392,0.3598,0.036,67.0,35,MIDFIELD,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_10,11,12,58.7,JOCKEY_13,TRAINER_41,JOCKEY_61 / TRAINER_36,17.65,18.49,-0.85,0.2034,0.497,0.2436,102.0,60,MIDFIELD,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_11,12,7,58.4,JOCKEY_24,TRAINER_23,JOCKEY_41 / TRAINER_41,9.59,9.64,-0.05,0.0319,0.1787,0.0275,82.0,26,LEADER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_12,13,11,55.9,JOCKEY_61,TRAINER_16,JOCKEY_19 / TRAINER_5,36.75,38.34,-1.59,0.1486,0.4433,0.023,74.0,31,LEADER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_13,14,14,59.4,JOCKEY_23,TRAINER_27,JOCKEY_4 / TRAINER_48,29.45,27.09,2.36,0.287,0.5893,0.2241,66.0,97,BACKMARKER,0
2025-01-07,TRACK_29,2,1600,Good4,MDN,HORSE_89_14,15,3,57.0,JOCKEY_66,TRAINER_32,JOCKEY_10 / TRAINER_5,22.94,20.86,2.08,0.2961,0.5736,0.1317,75.0,41,MIDFIELD,0
2025-07-10,TRACK_0,3,1600,Firm1,CL1,HORSE_90_0,1,11,60.6,JOCKEY_18,TRAINER_25,JOCKEY_35 / TRAINER_49,33.3,33.18,0.12,0.34,0.6588,0.2628,71.0,92,BACKMARKER,0
2025-07-10,TRACK_0,3,1600,Firm1,CL1,HORSE_90_1,2,6,57.7,JOCKEY_78,TRAINER_43,JOCKEY_45 / TRAINER_0,26.13,25.98,0.15,0.3837,0.7383,0.2326,87.0,49,MIDFIELD,0
2025-07-10,TRACK_0,3,1600,Firm1,CL1,HORSE_90_2,3,12,55.9,JOCKEY_70,TRAINER_5,JOCKEY_74 / TRAINER_11,37.52,37.68,-0.17,0.091,0.3121,0.1758,81.0,21,LEADER,0
2025-07-10,TRACK_0,3,1600,Firm1,CL1,HORSE_90_3,4,10,57.9,JOCKEY_34,TRAINER_16,JOCKEY_71 / TRAINER_25,12.88,13.31,-0.43,0.1395,0.2437,0.2077,82.0,30,LEADER,0
2025-07-10,TRACK_0,3,1600,Firm1,CL1,HORSE_90_4,5,4,56.0,JOCKEY_32,TRAINER_41,JOCKEY_72 / TRAINER_48,13.74,13.23,0.52,0.3439,0.4887,0.1022,90.0,36,MIDFIELD,0
2025-07-10,TRACK_0,3,1600,Firm1,CL1,HORSE_90_5,6,3,58.2,JOCKEY_45,TRAINER_1,JOCKEY_9 / TRAINER_12,9.45,10.99,-1.54,0.2431,0.63,0.1239,63.0,85,BACKMARKER,0
2025-07-10,TRACK_0,3,1600,Firm1,CL1,HORSE_90_6,7,1,57.7,JOCKEY_3,TRAINER_16,JOCKEY_20 / TRAINER_9,35.1,35.57,-0.47,0.1913,0.4436,0.0653,91.0,34,MIDFIELD,0
